"id","Country","State","County","unit","firstSeen","commonName","scientificName","totalSeen","notes","ChecklistComments","Locations","UTM1","UTM2","lon","lat"
"1466","US","WA","King",83,2023,"Double-crested Cormorant","Nannopterum auritum",31,"",";Research vessel from UW to Shilshole","429 29th Ave E, Seattle US-WA 47.62352, -122.29489;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Denny Blaine Park;Green Lake;Madison Park South Beach;Shilshole Bay Marina;South Day Street Park, Seattle US-WA 47.59066, -122.28665;South Day Street Park, Seattle US-WA 47.59072, -122.28670",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1467","US","WA","King",83,2023,"Downy Woodpecker","Dryobates pubescens",2,"","","305 35th Ave S, Seattle US-WA 47.59995, -122.28769;Madison Park South Beach",553544.717673082,5272083.23349515,-122.287687,47.599946
"1468","US","WA","King",83,2023,"European Starling","Sturnus vulgaris",52,"","Research vessel from UW to Shilshole","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;275 Dorffel Dr E, Seattle US-WA 47.62136, -122.28591;303 37th Ave E, Seattle US-WA 47.62142, -122.28598;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;Madison Park South Beach;Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1469","US","WA","King",83,2023,"Gadwall","Mareca strepera",9,"","","601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348",553852.978878259,5272958.12993258,-122.283479,47.607792
"1470","US","WA","King",83,2023,"Glaucous-winged Gull","Larus glaucescens",343,"","Research vessel from UW to Shilshole;","1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762;Shilshole Bay Marina;South Day Street Park, Seattle US-WA 47.59066, -122.28665;South Day Street Park, Seattle US-WA 47.59072, -122.28670;UW--Fritz Hedges Waterway Park & Sakuma",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1471","US","WA","King",83,2023,"Golden-crowned Kinglet","Regulus satrapa",18,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;275 Dorffel Dr E, Seattle US-WA 47.62136, -122.28591;303 37th Ave E, Seattle US-WA 47.62142, -122.28598;Green Lake",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1472","US","WA","King",83,2023,"Golden-crowned Sparrow","Zonotrichia atricapilla",5,"","","2743 E Madison St, Seattle US-WA 47.62317, -122.29602;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798",552027.161114563,5271221.23102893,-122.307976,47.592314
"1473","US","WA","King",83,2023,"Great Blue Heron","Ardea herodias",7,"",";Research vessel from UW to Shilshole;","Green Lake;Shilshole Bay Marina;UW--Fritz Hedges Waterway Park & Sakuma",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1474","US","WA","King",83,2023,"Hooded Merganser","Lophodytes cucullatus",4,"","","Green Lake",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1475","US","WA","King",83,2023,"Horned Grebe","Podiceps auritus",64,"","","South Day Street Park, Seattle US-WA 47.59066, -122.28665;South Day Street Park, Seattle US-WA 47.59072, -122.28670",553628.105877915,5271059.11689316,-122.286703,47.590725
"1476","US","WA","King",83,2023,"House Finch","Haemorhous mexicanus",36,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;Madison Park South Beach",552894.678713467,5274658.46114611,-122.296023,47.623169
"1477","US","WA","King",83,2023,"House Sparrow","Passer domesticus",23,"","","429 29th Ave E, Seattle US-WA 47.62352, -122.29489;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762",552027.161114563,5271221.23102893,-122.307976,47.592314
"1478","US","WA","King",83,2023,"Killdeer","Charadrius vociferus",1,"","","Madison Park South Beach",554328.126258916,5276080.93252207,-122.2767702,47.6358484
"1479","US","WA","King",83,2023,"Larus sp.","Larus sp.",12,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;Denny Blaine Park;Madison Park South Beach",553736.221017638,5273947.59445715,-122.284911,47.616704
"1480","US","WA","King",83,2023,"Mallard","Anas platyrhynchos",163,"",";Research vessel from UW to Shilshole;","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Green Lake;Madison Park South Beach;Shilshole Bay Marina;UW--Fritz Hedges Waterway Park & Sakuma",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1481","US","WA","King",83,2023,"Merlin","Falco columbarius",1,"","Research vessel from UW to Shilshole","Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1482","US","WA","King",83,2023,"Northern Flicker","Colaptes auratus",31,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;Denny Blaine Park;Green Lake;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762;Madison Park South Beach;UW--Fritz Hedges Waterway Park & Sakuma",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1483","US","WA","King",83,2023,"Northern Shoveler","Spatula clypeata",4,"","","Green Lake",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1484","US","WA","King",83,2023,"Orange-crowned Warbler","Leiothlypis celata",1,"","","Madison Park South Beach",554328.126258916,5276080.93252207,-122.2767702,47.6358484
"1485","US","WA","King",83,2023,"Pacific Wren","Troglodytes pacificus",3,"","","275 Dorffel Dr E, Seattle US-WA 47.62136, -122.28591;303 37th Ave E, Seattle US-WA 47.62142, -122.28598;Green Lake",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1486","US","WA","King",83,2023,"Pied-billed Grebe","Podilymbus podiceps",4,"","","601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Denny Blaine Park;Green Lake",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1487","US","WA","King",83,2023,"Pine Siskin","Spinus pinus",6,"","","Green Lake;Madison Park South Beach",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1488","US","WA","King",83,2023,"Purple Martin","Progne subis",8,"","Research vessel from UW to Shilshole","Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1489","US","WA","King",83,2023,"Red-tailed Hawk","Buteo jamaicensis",2,"","","Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762",552027.161114563,5271221.23102893,-122.307976,47.592314
"1490","US","WA","King",83,2023,"Rhinoceros Auklet","Cerorhinca monocerata",2,"","Research vessel from UW to Shilshole","Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1491","US","WA","King",83,2023,"Ring-billed Gull","Larus delawarensis",58,"","","601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Madison Park South Beach;South Day Street Park, Seattle US-WA 47.59066, -122.28665;South Day Street Park, Seattle US-WA 47.59072, -122.28670",553628.105877915,5271059.11689316,-122.286703,47.590725
"1492","US","WA","King",83,2023,"Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",51,"",";Research vessel from UW to Shilshole","305 35th Ave S, Seattle US-WA 47.59995, -122.28769;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Green Lake;Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1493","US","WA","King",83,2023,"Ruby-crowned Kinglet","Corthylio calendula",12,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Green Lake;Madison Park South Beach",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1494","US","WA","King",83,2023,"Short-billed Gull","Larus brachyrhynchus",3,"",";Research vessel from UW to Shilshole","Denny Blaine Park;Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1495","US","WA","King",83,2023,"Song Sparrow","Melospiza melodia",44,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;275 Dorffel Dr E, Seattle US-WA 47.62136, -122.28591;303 37th Ave E, Seattle US-WA 47.62142, -122.28598;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489;601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348;Green Lake;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762;Madison Park South Beach;UW--Fritz Hedges Waterway Park & Sakuma",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1496","US","WA","King",83,2023,"Spotted Towhee","Pipilo maculatus",8,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;Denny Blaine Park;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762;Madison Park South Beach",552053.622781856,5271221.68937884,-122.307624,47.592316
"1497","US","WA","King",83,2023,"Steller's Jay","Cyanocitta stelleri",14,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;2743 E Madison St, Seattle US-WA 47.62317, -122.29602;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;429 29th Ave E, Seattle US-WA 47.62352, -122.29489",552894.678713467,5274658.46114611,-122.296023,47.623169
"1498","US","WA","King",83,2023,"Townsend's Warbler","Setophaga townsendi",1,"","","Madison Park South Beach",554328.126258916,5276080.93252207,-122.2767702,47.6358484
"1499","US","WA","King",83,2023,"Varied Thrush","Ixoreus naevius",5,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;305 35th Ave S, Seattle US-WA 47.59995, -122.28769;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762",552027.161114563,5271221.23102893,-122.307976,47.592314
"1500","US","WA","King",83,2023,"Western Grebe","Aechmophorus occidentalis",148,"","","601–791 Lake Washington Blvd, Seattle US-WA 47.60779, -122.28348",553852.978878259,5272958.12993258,-122.283479,47.607792
"1501","US","WA","King",83,2023,"Western/Clark's Grebe","Aechmophorus occidentalis/clarkii",2,"","","South Day Street Park, Seattle US-WA 47.59066, -122.28665;South Day Street Park, Seattle US-WA 47.59072, -122.28670",553628.105877915,5271059.11689316,-122.286703,47.590725
"1502","US","WA","King",83,2023,"Yellow-rumped Warbler","Setophaga coronata",37,"","","1707 Madrona Dr, Seattle US-WA 47.61670, -122.28491;1707 Madrona Dr, Seattle US-WA 47.61672, -122.28459;Green Lake;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59231, -122.30798;Judge Charles M. Stokes Overlk, Seattle US-WA 47.59232, -122.30762;South Day Street Park, Seattle US-WA 47.59072, -122.28670",549669.761822328,5280768.2002874,-122.3382464,47.6783945
"1503","US","WA","King",83,2023,"swallow sp.","Hirundinidae sp.",3,"","Research vessel from UW to Shilshole","Shilshole Bay Marina",544509.385997964,5280642.80523121,-122.4070072,47.6776422
"1504","US","WA","King",83,2024,"American Coot","Fulica americana",2916,"","Lunchtime stroll;Beaver;2 Beavers;","Discovery Park;Green Lake;Green Lake;Lake Union Park;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill",543430.623102902,5279103.71500361,-122.4215317,47.663868
"1505","US","WA","King",83,2024,"American Crow","Corvus brachyrhynchos",1457,"",";Lunchtime stroll;Beaver;2 Beavers;","1000 N Northlake Way, Seattle US-WA (47.6484,-122.3441);514 NW 60th St, Seattle US-WA 47.67235, -122.36400;514 NW 60th St, Seattle US-WA 47.67235, -122.36400;514 NW 60th St, Seattle US-WA 47.67235, -122.36400;514 NW 60th St, Seattle US-WA 47.67235, -122.36400;5609 7th Ave NW, Seattle US-WA 47.66982, -122.36515;6042 7th Ave NW, Seattle US-WA 47.67367, -122.36472;617 NW 58th St, Seattle US-WA (47.6707,-122.3649);617 NW 58th St, Seattle US-WA (47.6707,-122.3649);617 NW 58th St, Seattle US-WA (47.6707,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);719 NW Market St, Seattle US-WA (47.6686,-122.3661);719 NW Market St, Seattle US-WA 47.66864, -122.36562;719 NW Market St, Seattle US-WA 47.66864, -122.36562;Alaska Airlines Arena at Hec Edmundson Pavilion, Seattle US-WA (47.6519,-122.3030);Carkeek Park;Carkeek Park;Carkeek Park;Discovery Park;Discovery Park;Discovery Park;Discovery Park--South Meadow;Discovery Park--South Meadow;Discovery Park--South Meadow;Discovery Park--South Meadow;Green Lake;Green Lake;Lake Union Park;Montlake Playfield Park;Myrtle Edwards Park / Centennial Park;Phinney Walk;Redpoll Location;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW--Fritz Hedges Waterway Park & Sakuma;UW--Fritz Hedges Waterway Park & Sakuma;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;University of Washington Seattle Campus;University of Washington Seattle Campus;University of Washington Seattle Campus;University of Washington, Seattle US-WA (47.6521,-122.3120);University of Washington, Seattle US-WA (47.6521,-122.3120);Washington Park Arboretum",543430.623102902,5279103.71500361,-122.4215317,47.663868
"1506","US","WA","King",83,2024,"American Goldfinch","Spinus tristis",31,"H.o","","Auto selected 47.65058, -122.31269;Auto selected 47.65058, -122.31269;Discovery Park--South Meadow;Discovery Park--South Meadow;Discovery Park--South Meadow;South UW Union Bay walk;South UW Union Bay walk;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill",543993.511392088,5278145.98295741,-122.4141312,47.655213
"1507","US","WA","King",83,2024,"American Herring Gull","Larus smithsonianus",2,"","","Carkeek Park;Myrtle Edwards Park / Centennial Park",546681.873544768,5284549.84038998,-122.377647,47.7126411
"1508","US","WA","King",83,2024,"American Kestrel","Falco sparverius",1,"","","Discovery Park",543430.623102902,5279103.71500361,-122.4215317,47.663868
"1509","US","WA","King",83,2024,"American Robin","Turdus migratorius",148,";H.o;",";Lunchtime strollBeaver;2 Beavers","1000 N Northlake Way, Seattle US-WA (47.6484,-122.3441);514 NW 60th St, Seattle US-WA 47.67235, -122.36400;514 NW 60th St, Seattle US-WA 47.67235, -122.36400;514 NW 60th St, Seattle US-WA 47.67235, -122.36400;617 NW 58th St, Seattle US-WA (47.6707,-122.3649);617 NW 58th St, Seattle US-WA (47.6707,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);618 NW 56th St, Seattle US-WA (47.6697,-122.3649);Carkeek Park;Carkeek Park;Discovery Park;Discovery Park;Discovery Park;Discovery Park--South Meadow;Discovery Park--South Meadow;Discovery Park--South Meadow;Discovery Park--South Meadow;Montlake Playfield Park;Redpoll Location;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;South UW Union Bay walk;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW Seattle Campus--South Waterfront;UW--Fritz Hedges Waterway Park & Sakuma;UW--Fritz Hedges Waterway Park & Sakuma;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;Union Bay Natural Area/Montlake Fill;University of Washington Seattle Campus;University of Washington Seattle Campus;University of Washington, Seattle US-WA (47.6521,-122.3120)",543430.623102902,5279103.71500361,-122.4215317,47.663868
